id;Код подразделения;type;Задания кластер;Задания центр;Образование;Специальность;Табельный номер руководителя;Обучений количество;Звонки кластер;Звонки центр;Опоздания кластер;Опоздания центр;Будни Нет опоздания Время опозданий;Рабочее время кластер;Рабочее время центр;Компьютер кластер;Компьютер центр;Активность кластер;Активность центр;Виды документов
ОРГ1-01166;ОРГ1;2;null;null;null;null;null;null;1;0.481391271059113;null;null;null;8;0.324494404663746;5;0.858220120400715;3;1.11555288442596;null
ОРГ2-06823;ОРГ2;1;null;null;Среднее профессиональное образование;Техническое обслуживание и ремонт промышленного оборудования;ОРГ2-09100;1;null;null;7;1.27071000236523;0.771328333333333;null;null;null;null;null;null;null
ОРГ1-02816;ОРГ1;2;7;1.51898448470179;Высшее образование;Металлообрабатывающие станки и комплексы;не указано;1;1;0.369544926218405;7;0.81949663071423;1.44701416666667;null;null;1;0.539780745675994;5;0.517409538506497;Служебная записка, Файл
ОРГ1-00665;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;4;0.881781895664475;4;1.47168819813375;null
ОРГ1-02781;ОРГ1;2;null;null;Высшее образование;Машины и аппараты химических производств;ОРГ1-00148;1;1;0.306938547734596;1;1.71848495151798;2.62402972222222;null;null;6;1.26666800530257;7;1.88680434265765;null
ОРГ2-04135;ОРГ2;2;null;null;Высшее образование - бакалавриат;Юриспруденция;не указано;1;null;null;4;1.07553435376149;0.204208333333333;null;null;4;1.22322836134012;7;2.29892419369224;null
ОРГ1-02076;ОРГ1;2;1;0.720704916437334;Высшее образование;Библиотековедение и библиография;не указано;1;2;2.49106382763647;8;2.66589760052652;1.56833333333333;null;null;4;1.45799732705852;4;0.838682051009961;Приказ, Распоряжение
ОРГ1-02057;ОРГ1;2;2;0.90031894370246;Высшее образование;Химическая технология природных энергоносителей и углеродных материалов;не указано;1;1;0.226529485829843;1;2.00780287950865;2.52503916666667;null;null;5;0.43926679920507;8;0.817675169809196;Распоряжение, Служебная записка
ОРГ1-01057;ОРГ1;2;2;1.28967764493766;Высшее образование;Электроснабжение;не указано;1;null;null;7;1.60688632293699;1.02972916666667;null;null;3;0.839391008754846;6;0.608685911194629;Приказ, Распоряжение
ОРГ2-04406;ОРГ2;2;7;0.921715145156802;Высшее образование - специалитет, магистратура;Нефтегазовое дело;не указано;1;null;null;1;1.41899595018728;2.98293972222222;null;null;3;1.03292262976741;8;0.895751187386235;Служебная записка, Файл
ОРГ1-01231;ОРГ1;2;9;5.97274450061041;Высшее образование - бакалавриат;Нефтегазовое дело;ОРГ1-01974;1;1;0.693551090352581;7;0.784390082142447;0.362873055555556;8;0.113060941146323;1;0.74455801355994;5;0.673637532954623;Служебная записка, Файл
ОРГ1-02037;ОРГ1;0;1;1.62908607263964;Высшее образование - специалитет, магистратура;Приборостроение;ОРГ1-00044;1;null;null;7;0.774945464843155;0.00854444444444444;7;0.515105721303825;1;0.911227367856595;1;1.6759891120315;Служебная записка, Файл
ОРГ1-02192;ОРГ1;2;7;0.682061573742564;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Технологические машины и оборудование;не указано;2;1;1.12389176048676;6;2.85593699229341;1.26529916666667;null;null;4;0.903078849620484;4;1.34294535679557;Распоряжение, Служебная записка
ОРГ2-05295;ОРГ2;2;1;1.67948745488799;Высшее образование;Экономика;ОРГ2-05294;1;1;0.449504027954654;7;0.375894886712651;0.772964722222222;null;null;1;0.295584989616494;5;0.899750140495131;Служебная записка, Файл
ОРГ2-01325;ОРГ2;2;4;1.13467500022357;null;null;null;null;null;null;7;2.4764319377429;1.72400972222222;null;null;null;null;null;null;Приказ, Служебная записка
ОРГ2-03081;ОРГ2;2;null;null;Среднее профессиональное образование;Техническое обслуживание и ремонт автомобильного транспорта;ОРГ2-09100;1;null;null;4;1.65075115717915;0.674760277777778;null;null;6;2.79493627087252;4;2.78003991361074;null
ОРГ2-05173;ОРГ2;1;null;null;Высшее образование;Оборудование нефтегазопереработки;ОРГ2-09100;1;null;null;4;6.49635362713741;0.227115;null;null;7;1.24328003237586;4;1.74721745569889;null
ОРГ2-05235;ОРГ2;0;2;1.54817799306066;Высшее образование;Безопасность жизнедеятельности в техносфере;не указано;1;null;null;1;1.991397261512;4.13760583333333;null;null;5;0.691664352890894;8;0.766989459561114;Служебная записка, Файл
ОРГ1-02054;ОРГ1;0;7;0.456824658190056;Высшее образование, Высшее образование - бакалавриат;Экология и природопользование, Юриспруденция;ОРГ1-02013;3;1;0.300272419731106;2;1.75937229810669;0;7;0.396242092579356;1;0.832593235190407;8;0.710950564845588;Распоряжение, Служебная записка
ОРГ1-02830;ОРГ1;2;7;1.32446231836483;Высшее образование, Среднее профессиональное образование;Юриспруденция, Бюджетный учет;ОРГ1-00655;2;1;0.38288422627642;1;2.32218913823378;2.71224222222222;null;null;2;1.48898438590514;7;1.07180709926821;Распоряжение, Служебная записка
ОРГ1-01495;ОРГ1;2;3;0.429190139926074;Высшее образование;Промышленное и гражданское строительство;не указано;1;null;null;1;1.30905189487918;4.49485083333333;null;null;2;1.52661172244161;8;1.51325815669604;Распоряжение
ОРГ1-02739;ОРГ1;2;7;0.995032587921754;Высшее образование;Автомобили и автомобильное хозяйство;ОРГ1-01907;1;8;2.30828487380327;1;1.3663241649169;3.71795888888889;6;0.0515840080125751;1;1.61402647383272;3;1.36800313649073;Служебная записка, Файл
ОРГ1-00340;ОРГ1;0;3;0.871585064610167;Высшее образование;Химическая технология органических веществ;ОРГ1-01157;1;5;3.14186342680766;1;2.22031779254015;7.02345138888889;7;0.355451624776991;2;0.714920729623711;1;1.48647204534168;Распоряжение, Служебная записка
ОРГ2-06429;ОРГ2;0;null;null;Высшее образование - бакалавриат;Ценообразование и сметное нормирование в строительстве. Составление смет ресурсным методом;ОРГ2-00125;1;null;null;7;0.822993015818818;1.27145444444444;null;null;null;null;null;null;null
ОРГ1-01817;ОРГ1;2;7;0.457321492515122;Высшее образование;Гидротехническое строительство;не указано;1;1;0.235446371272292;1;2.33197779583927;2.304095;null;null;1;1.10592997509779;8;1.38867051080318;Файл
ОРГ1-02127;ОРГ1;2;2;1.15625461611624;Высшее образование;Водоснабжение и водоотведение;ОРГ1-00531;1;8;1.03198945209882;7;1.4237336276506;2.65851361111111;1;0.433458598109591;1;0.29365634017228;3;0.812202239404594;Служебная записка, Файл
ОРГ1-02947;ОРГ1;1;1;0.955086371066291;null;null;null;null;null;null;null;null;null;null;null;1;0.730593456697894;5;0.567223607752873;Приказ, Служебная записка
ОРГ1-02845;ОРГ1;2;1;0.562715276688036;Высшее образование, Повышение квалификации;Электроснабжение, Современные технологии диспетчерского управления электрическими сетями;ОРГ1-02802;2;1;0.49354322378901;1;2.03962762937991;3.278715;null;null;3;0.763305548442692;2;1.16910835380297;Распоряжение, Служебная записка
ОРГ1-02988;ОРГ1;0;7;0.457279148191733;null;null;null;null;null;null;3;0.756083969900441;0.827378055555556;null;null;1;1.04919425704901;2;0.898884126236608;Служебная записка
ОРГ2-06711;ОРГ2;2;null;null;Высшее образование - специалитет, магистратура;Автоматизация технологических процессов и производств (по отраслям);ОРГ2-09100;1;null;null;3;0.478034940379075;0;null;null;null;null;null;null;null
ОРГ2-05934;ОРГ2;2;1;0.549233893226224;null;null;null;null;null;null;7;1.19961724116669;0.09715;null;null;3;1.56365894526115;2;1.53486007105453;Служебная записка, Файл
ОРГ2-01748;ОРГ2;1;null;null;Среднее профессиональное образование;Обеспечение экологической безопасности руководителями и спец. общехоз-х систем управления;ОРГ2-09100;1;null;null;4;1.26065282380567;0;null;null;4;0.82204460532249;1;2.28662603019084;null
ОРГ1-01295;ОРГ1;2;null;null;null;null;null;null;null;null;3;0.861327770833117;0;null;null;8;0.956685583907888;2;1.80360104524168;null
ОРГ1-01886;ОРГ1;2;1;0.651177651734826;Высшее образование;Химическая технология и оборудование отделочного производства;не указано;1;1;0.386363571980723;7;0.803868313897752;1.19359555555556;1;0.0681541289433818;1;0.620387181435959;3;1.44208858484757;Служебная записка, Файл
ОРГ2-07336;ОРГ2;1;null;null;Высшее образование;Специалист  сварочного производства;ОРГ2-09100;1;null;null;3;0.802564510257082;0;null;null;null;null;null;null;null
ОРГ1-02588;ОРГ1;0;6;8.63614431006514;Высшее образование;Документоведение и  документационное обеспечение управления;ОРГ1-01410;1;8;2.06504041525294;2;2.96660307965832;2.19408972222222;8;0.458287075487409;1;1.59387274794078;8;1.17023094475729;Служебная записка, Файл
ОРГ1-02657;ОРГ1;0;7;1.43259422953211;Высшее образование;Геология;ОРГ1-02013;1;1;0.136478191605154;7;0.506383878715118;0.465974166666667;1;0.293846133466359;2;0.50677719589979;3;0.946194308632673;Распоряжение, Служебная записка
ОРГ1-02252;ОРГ1;0;3;1.58891322094811;Высшее образование;Проектирование, сооружение и эксплуатация газонефтепроводов и газонефтехранилищ;ОРГ1-02252;1;1;0.415049260983758;3;0.683103335204168;0.00392138888888889;4;1.31031584299653;2;1.88402120194933;3;1.43054415284733;Служебная записка, Файл
ОРГ2-04237;ОРГ2;0;1;1.02892145687141;Среднее профессиональное образование;Бухгалтерский учет, контроль и анализ хозяйственной деятельности в строительстве;ОРГ2-00559;1;null;null;1;1.56744503833644;3.20270472222222;null;null;5;1.02772379177276;8;0.68081366345397;Входящий, Приказ
ОРГ1-03108;ОРГ1;2;null;null;Высшее образование;Химическая технология природных энергоносителей и углеродных материалов, Экономика и управление на предприятии нефтяной и газовой пролмышленности;ОРГ1-01391;2;1;1.86965350197366;null;null;null;null;null;null;null;null;null;null
ОРГ1-02233;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;4;1.41644809489026;2;1.58068301967616;null
ОРГ1-01328;ОРГ1;2;2;1.88749861547718;Высшее образование;Юриспруденция;ОРГ1-01328;1;8;1.29258429139724;7;0.57782622310801;0.519930833333333;4;0.741030869463625;1;0.619807218684666;3;1.10137825657568;Служебная записка, Файл
ОРГ1-00448;ОРГ1;0;10;0.97156211251818;Высшее образование;Пожарная безопасность;не указано;1;1;0.847831435788486;7;0.741283521558351;0.146105555555556;8;0.519350195820757;1;0.434198835844536;3;1.51717401864472;Приказ, Служебная записка
ОРГ1-02690;ОРГ1;2;null;null;Неполное высшее образование, Среднее общее образование;Промышленное и гражданское строительство, не указано;не указано;2;null;null;3;0.356052221698267;0.333008055555556;null;null;8;0.585919691838421;2;1.02110265005398;null
ОРГ1-00480;ОРГ1;2;7;0.456945499911517;Высшее образование, Высшее образование - бакалавриат, Среднее профессиональное образование;Строительство, Земельно-имущественные отношения;не указано;3;null;null;1;1.26178535804806;3.64178027777778;1;0.136467121325703;6;0.694543079684448;7;0.960029074371552;Служебная записка, Файл
ОРГ2-00536;ОРГ2;0;null;null;Среднее профессиональное образование;Оборудование химических и нефтегазоперерабатывающих заводов;не указано;1;null;null;5;7.06181981495607;0.972561944444444;null;null;7;2.76283665592861;4;3.05187360161284;null
ОРГ1-00357;ОРГ1;0;2;0.780420534974786;Высшее образование, Повышение квалификации;Безопасность строительства и осуществление строительного контроля, Безопасность строительства. Организация строительства, реконструкции и капитального ремонта;ОРГ1-02700;5;1;0.144474783133683;null;null;null;null;null;null;null;null;null;Распоряжение, Служебная записка
ОРГ1-01768;ОРГ1;2;1;0.292897791244479;Высшее образование;Теплогазоснабжение и вентиляция;не указано;1;1;0.451759686080191;7;2.09226153356135;1.29166194444444;null;null;5;1.21718858149118;8;2.17315423538454;Внутренний документ, Входящий
ОРГ1-01633;ОРГ1;2;1;0.403097494284894;Высшее образование;не указано;не указано;1;1;0.442111491136282;7;1.87051784446037;1.27597833333333;null;null;5;0.53889870008869;8;0.930822368619126;Служебная записка, Файл
ОРГ2-00872;ОРГ2;2;1;0.634507077984019;Высшее образование - бакалавриат;Строительство;ОРГ2-00477;1;1;0.49481651046664;7;1.13320828324429;1.8366025;null;null;6;1.83992788748378;1;1.99588698889545;Распоряжение, Служебная записка
ОРГ2-00599;ОРГ2;1;1;0.601458261006584;Среднее профессиональное образование;Электроэнергетика и электротехника;ОРГ2-09100;1;null;null;7;0.639967312754457;0.141950833333333;null;null;2;0.863715310637243;8;1.04294769937203;Служебная записка, Файл
ОРГ1-02689;ОРГ1;0;7;0.457321492515122;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Строительство, Управление в технических системах;не указано;2;1;0.271901997938775;7;1.23925315208062;2.4126275;1;0.119517853186936;2;1.1550177438444;8;1.34781913828221;Служебная записка
ОРГ1-00465;ОРГ1;2;1;1.56153725357327;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, Интегрированная система менеджмента согласно стребованиям стандартов ИСО 90001:2015, ИСО 14001:2015;ОРГ1-02742;3;8;1.83410183092276;3;1.3166603718226;0.847561388888889;8;2.04187128991824;3;0.667192512349895;3;1.96211854642749;Служебная записка, Файл
ОРГ1-01169;ОРГ1;2;8;1.85039263043777;Высшее образование;Юриспруденция;не указано;1;8;0.820560215240029;1;1.39168927520381;4.26253777777778;1;1.34505617387498;1;0.527321635639674;8;0.782431738289454;Служебная записка, Файл
ОРГ1-00272;ОРГ1;0;7;0.457120311024478;Высшее образование, не указано, Повышение квалификации;Инженерно-технические мероприятия по гражданской обороне, предупреждению чрезвычайных ситуаций приро, не указано;не указано;5;1;0.244382188759262;7;0.532536720184802;0.664191944444444;1;0.154370724344513;6;1.33739234929006;1;1.59201767781598;Приказ, Служебная записка
ОРГ2-03029;ОРГ2;1;null;null;Среднее профессиональное образование;Разработка  и эксплуатация нефтяных и газовых месторождений;ОРГ2-09100;1;null;null;2;1.46715403048982;0.612538611111111;null;null;4;1.15010134689766;1;1.42718529075158;null
ОРГ1-02684;ОРГ1;2;7;0.457321492515122;Высшее образование - бакалавриат;Строительство;не указано;1;null;null;7;0.494985831747287;0.912225;null;null;1;0.762409315221711;3;1.78739424513048;Служебная записка
ОРГ1-01373;ОРГ1;3;1;0.886512928157197;Высшее образование, Повышение квалификации;Автомобильные дороги и аэродромы, Строительство, реконструкция и капитальный ремонт;ОРГ1-00566;3;8;1.82878138730565;2;1.8335096177514;0.134144444444444;1;0.187438978293677;1;0.97961324720476;3;1.60048560389398;Распоряжение, Служебная записка
ОРГ1-00896;ОРГ1;2;7;0.986501740833161;Высшее образование, не указано;Проектирование зданий и сооружений. Инженерные сети, Проектирование зданий и сооружений. Инженерно-технические мероприятия по гражданской обороне;не указано;3;1;0.34212446241845;7;0.691087605406859;0.535241944444444;1;0.525192144949204;1;0.507022099722553;3;1.41866111205551;Распоряжение, Служебная записка
ОРГ1-02976;ОРГ1;1;7;1.1086600865525;Высшее образование;Бухгалтерский учет, анализ и аудит;ОРГ1-00672;1;1;0.303513795618953;7;1.53802110766746;1.27251194444444;null;null;1;0.555197756515226;5;0.684056695252938;Распоряжение
ОРГ1-01427;ОРГ1;2;1;0.719052982427354;Высшее образование;Промышленное и гражданское строительство;ОРГ1-01427;1;2;1.55515062098194;2;1.50018971467641;1.11511805555556;null;null;4;0.407305092865862;4;1.31859508943845;Служебная записка, Файл
ОРГ2-04273;ОРГ2;1;null;null;Среднее профессиональное образование;Автоматизация технологических процессов и производств (по отраслям);ОРГ2-09100;1;null;null;3;0.781870470478897;0;null;null;6;1.09713655235167;7;1.19188739739514;null
ОРГ2-05855;ОРГ2;0;null;null;Высшее образование;Безопасность информационных технологий в правоохранительной сфере;ОРГ2-01170;1;null;null;7;0.619326453972227;0.8799625;null;null;3;0.968658832387661;2;1.01597081773295;null
ОРГ1-00672;ОРГ1;2;2;3.16236439574731;Высшее образование;Химическая технология переработки нефти и газа, Финансы и кредит;ОРГ1-00672;2;8;0.461194122422335;5;3.38929795549269;3.28388722222222;6;0.523267193717173;5;2.0623664986448;4;2.634601488337;Служебная записка, Файл
ОРГ2-04507;ОРГ2;0;null;null;Высшее образование - специалитет, магистратура;Командная тактическая;ОРГ2-09100;1;null;null;7;0.833821085369492;1.28097861111111;null;null;3;0.905909882661057;1;0.873848430436962;null
ОРГ1-00383;ОРГ1;0;1;0.687548374721229;Высшее образование;Инженерное дело в медико-биологической практике;ОРГ1-00057;1;1;0.463665528320752;7;0.446779306016244;0.463717777777778;2;0.596226173119833;1;0.758898672428438;3;1.28706611578409;Служебная записка, Файл
ОРГ2-04501;ОРГ2;1;null;null;Неполное высшее образование;Экономика и управление на предприятии (по отраслям);ОРГ2-09100;1;null;null;3;0.668949590649499;0.16374;null;null;3;1.68289812276759;7;3.44824546809;null
ОРГ1-00100;ОРГ1;2;10;0.584457064501416;Высшее образование, Повышение квалификации;Машины и оборудование нефтяных и газовых промыслов, Проектирование и расчеты на прочность теплообменных аппаратов;ОРГ1-00057;2;1;0.220301962870185;7;0.831032475861598;0;2;2.14338167018711;1;0.865103221176099;3;1.56532971993464;Служебная записка, Файл
ОРГ1-01795;ОРГ1;2;10;1.60029401706957;null;null;null;null;null;null;null;null;null;null;null;2;1.13641555088844;6;1.71846497152018;Приказ, Распоряжение
ОРГ1-00486;ОРГ1;1;4;1.64881397170531;Высшее образование;Авиационная и ракетно-космическая теплотехника;ОРГ1-00057;1;null;null;7;0.692220276837559;1.58251861111111;null;null;2;1.35032087133825;3;1.01303991872267;Служебная записка, Файл
ОРГ1-02515;ОРГ1;3;null;null;null;null;null;null;1;0.493362040997098;null;null;null;1;0.189767954254931;1;0.936609468649467;2;1.46744653402386;null
ОРГ1-02848;ОРГ1;2;1;0.402291587770438;Высшее образование, Высшее образование - бакалавриат;Финансы и кредит, Нефтегазовое дело;не указано;2;1;1.12493225077182;3;0.807246247021761;0.125608333333333;null;null;3;1.06140945490068;3;1.14363573867852;Распоряжение, Служебная записка
ОРГ1-01766;ОРГ1;2;7;0.505854997563642;Высшее образование;Производство летательных аппаратов;ОРГ1-00747;1;1;0.154413683486193;7;0.878772636447167;1.89589805555556;8;0.463347657339182;1;0.767604207526391;5;1.13568935900805;Служебная записка, Файл
ОРГ1-02568;ОРГ1;2;3;0.729644213109755;Высшее образование;Экономика;не указано;1;null;null;7;0.948801164187746;1.58129972222222;null;null;1;0.618722669609811;8;0.613280233729338;Распоряжение, Служебная записка
ОРГ1-02729;ОРГ1;1;10;1.59200874318124;Высшее образование - бакалавриат;Юриспруденция;ОРГ1-01328;1;1;0.51815565353808;1;1.42657522692737;4.1457575;8;0.493726145421861;1;0.63346149244007;8;0.954375692805923;Служебная записка, Файл
ОРГ1-01943;ОРГ1;2;1;0.466965496622702;Высшее образование;Машины и аппараты химических производств;ОРГ1-00901;1;1;0.260590417763511;7;0.839177259302581;0.0623916666666667;8;0.140637714353742;1;0.436802676763819;3;0.978300398135812;Служебная записка, Файл
ОРГ2-05316;ОРГ2;0;null;null;Среднее профессиональное образование;Строительство и эксплуатация автомобильных дорог;не указано;1;null;null;3;0.501853991004;0.140241666666667;null;null;null;null;null;null;null
ОРГ2-07791;ОРГ2;0;null;null;Высшее образование - специалитет, магистратура;Менеджмент;ОРГ2-09100;1;null;null;3;0.637149425477087;0.295483333333333;null;null;null;null;null;null;null
ОРГ1-02795;ОРГ1;2;1;0.747227723853888;Высшее образование;Технология машиностроения;не указано;1;1;1.01718922680353;7;2.71766659482133;1.48215277777778;null;null;5;1.08197806377901;8;1.52399517255231;Распоряжение, Служебная записка
ОРГ2-01168;ОРГ2;1;1;0.652176001818484;Высшее образование;Штурманская тактическая авиационная;не указано;1;null;null;4;0.801731378200483;0.227329444444444;null;null;4;1.0211345541767;4;0.817804457178206;Служебная записка, Файл
ОРГ1-00349;ОРГ1;0;7;0.457852204511644;Высшее образование, Повышение квалификации;Нефтегазовое дело, не указано;ОРГ1-00457;3;1;0.456622869788104;7;0.57189724300002;0.305259444444444;8;0.437025474715306;1;0.198114865908642;3;0.37284852536647;Служебная записка, Файл
ОРГ2-05261;ОРГ2;1;1;0.917790201565455;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Служебная записка, Файл
ОРГ1-01749;ОРГ1;2;10;0.703313793281436;Высшее образование - специалитет, магистратура, Повышение квалификации;Управление и информатика в технических системах, не указано;ОРГ1-00870;3;1;0.190862382402991;7;0.917730687045317;0;1;0.416202532763567;1;0.769632727599269;8;0.610607699072651;Приказ, Служебная записка
ОРГ1-01740;ОРГ1;0;1;0.964384544982342;Высшее образование;Водоснабжение и водоотведение;ОРГ1-02700;1;1;0.493713985997218;7;1.8350094451268;0.00776111111111111;1;0.33444399434588;2;1.6838774045048;1;1.92201963414365;Служебная записка, Файл
ОРГ1-02697;ОРГ1;0;null;null;Высшее образование;Конструирование и производство радиоэлектронного оборудования;ОРГ1-00462;1;null;null;4;2.26457447521707;0.0500813888888889;4;1.27818990902791;4;1.01699948496254;4;1.82519290855727;null
ОРГ1-01042;ОРГ1;0;3;0.729433554587503;Высшее образование;Пожарная безопасность;не указано;1;null;null;7;0.806974222207246;0.0242508333333333;8;0.319835280120526;1;0.764286379046388;5;1.36320995113395;Приказ, Служебная записка
ОРГ2-00492;ОРГ2;0;7;0.847349360541149;Высшее образование;Дефектоскопист;ОРГ2-09100;1;null;null;3;1.22371928297472;0;null;null;3;0.832699204735961;2;1.37545424086624;Приказ
ОРГ1-00852;ОРГ1;1;1;0.523929027310415;Высшее образование;Промышленное и гражданское строительство;не указано;1;1;0.48846554746579;7;1.127951824879;0.609036944444444;6;0.840444525852147;3;0.233566471780668;6;0.820822692081311;Служебная записка, Файл
ОРГ2-05236;ОРГ2;2;null;null;Высшее образование - бакалавриат;Менеджмент;ОРГ2-09100;1;null;null;7;1.07344834157978;0.719707777777778;null;null;null;null;null;null;null
ОРГ2-07333;ОРГ2;1;null;null;Высшее образование - специалитет, магистратура;Водоснабжение и водоотведение;не указано;1;null;null;3;0.73400732182907;1.22443666666667;null;null;null;null;null;null;null
ОРГ1-02682;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;4;1.5872520681153;8;0.829143170357783;2;1.26216679874748;null
ОРГ2-02779;ОРГ2;1;1;0.62196862298763;Высшее образование;Машины и аппараты химических производств и предприятий строительных материалов;ОРГ2-09100;1;null;null;7;0.756497982747424;1.46991861111111;null;null;3;0.745479765344199;3;1.97359115235836;Служебная записка, Файл
ОРГ1-00800;ОРГ1;2;1;0.63395613650126;Высшее образование, Повышение квалификации;Средства связи с подвижными объектами, не указано;ОРГ1-00807;2;1;0.561825292514974;7;1.25125790967389;2.36232416666667;1;0.183729106716551;1;0.790523474633624;8;1.04386014689216;Служебная записка, Файл
ОРГ1-00805;ОРГ1;2;3;0.521130686612836;Повышение квалификации, Среднее профессиональное образование;не указано, Банковское дело;ОРГ1-00667;2;null;null;7;0.784149095423324;1.05662972222222;1;0.282355778004505;3;0.884840992888001;2;1.80695933980086;Служебная записка, Файл
ОРГ1-02072;ОРГ1;0;10;0.967584118443222;Высшее образование, Повышение квалификации;Технология машиностроения, Менеджмент организации;ОРГ1-02698;2;8;1.54852099826707;7;0.799267775949029;0.0689369444444444;8;0.267748782772142;1;0.898081246303123;8;1.11341347593334;Служебная записка, Файл
ОРГ1-01634;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;8;0.442432603945846;6;1.38468754442968;7;1.16407085948763;null
ОРГ1-01025;ОРГ1;2;1;0.554269597178593;Высшее образование;Водоснабжение и водоотведение;не указано;1;1;0.742183170542411;2;1.24292805153909;0.66042;6;1.15681563567165;3;0.603310571558608;1;0.994103459549444;Распоряжение, Служебная записка
ОРГ1-02103;ОРГ1;0;3;1.73487060439658;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура, Повышение квалификации;Энерго-и ресурсосберегающие процессы в хим.технологии, нефтехимии и биотехнологии, Экономика и управление на предприятии нефтегазового комплекса;ОРГ1-00044;3;1;0.396330642956885;7;0.667228920458925;0.131891666666667;8;0.490302260767854;1;1.10850971919463;8;0.967596979333016;Служебная записка, Файл
ОРГ1-01475;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;4;1.47388549807895;2;1.48516521942299;null
ОРГ1-01635;ОРГ1;0;7;1.01337474994016;Высшее образование;природоохранное обустройство территории;ОРГ1-00483;1;1;0.251341543400392;7;1.04576251889918;0.231672222222222;1;0.134519111472505;2;0.706280202318032;7;0.902665769862693;Служебная записка, Файл
ОРГ2-03098;ОРГ2;1;1;0.674064187716143;Высшее образование;Механизация сельского хозяйства;ОРГ2-09100;1;null;null;2;1.79854828942079;0.461576666666667;null;null;4;1.02977692926754;1;0.982175314377424;Приказ, Распоряжение
ОРГ1-02031;ОРГ1;2;1;0.634760509567106;Высшее образование;Автоматизация технологических процессов и производств (по отраслям);ОРГ1-01097;1;2;2.11843278327307;2;2.21879813483009;0.175659444444444;null;null;4;0.649267556629795;4;1.05904506169946;Приказ, Служебная записка
ОРГ1-01877;ОРГ1;0;1;1.00472253190318;Высшее образование;Юриспруденция;ОРГ1-01877;1;4;2.33749870584589;7;0.466527845306051;0.440077777777778;7;0.149069168445971;2;1.01109641442058;3;0.910773488612896;Служебная записка, Файл
ОРГ2-04572;ОРГ2;2;null;null;Высшее образование;Обеспечение экологической безопасности руководителями и спец. общехоз-х систем управления;не указано;1;null;null;3;0.825837421602049;0;null;null;null;null;null;null;null
ОРГ1-01429;ОРГ1;1;1;0.279366790540212;Высшее образование;Автоматизация технологических процессов и производств (по отраслям);ОРГ1-02790;1;1;0.758882064711729;7;0.904124129156611;0.263293611111111;6;0.161243790273476;3;0.576871398214112;1;1.3709094221026;Распоряжение, Служебная записка
ОРГ1-02775;ОРГ1;0;7;0.50632770754187;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;энерго - и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии;не указано;2;1;0.474963091346258;2;0.900357021726729;0.468553055555556;null;null;4;0.885530280067298;1;1.37438451843186;Приказ, Служебная записка
ОРГ1-01405;ОРГ1;0;3;0.976830696923213;Высшее образование, Высшее образование - бакалавриат;Химическая технология;не указано;2;1;0.422475806271261;2;1.25585383008207;0.490370555555556;1;0.203000775689794;3;1.00138740225909;8;0.621272366265278;Распоряжение, Служебная записка
ОРГ1-00148;ОРГ1;2;1;0.743083384057374;Высшее образование;не указано;ОРГ1-00148;1;1;0.0751329826056194;7;0.947368304509565;0.319581111111111;5;0.801081301789008;1;0.657760984990341;3;0.727904015806223;Распоряжение, Служебная записка
ОРГ2-01823;ОРГ2;1;7;1.27367175131195;Высшее образование - специалитет, магистратура;Оборудование и технология сварочного производства;ОРГ2-09100;1;null;null;4;12.1896297409001;0.572691111111111;null;null;7;5.65257202725898;4;5.58609192141989;Приказ, Служебная записка
ОРГ2-00104;ОРГ2;1;1;0.653687300097496;Среднее профессиональное образование;Технология машиностроения;ОРГ2-09100;1;null;null;4;3.93685609655485;0;null;null;7;1.93298934198656;4;1.42461606059876;Приказ, Служебная записка
ОРГ1-02630;ОРГ1;2;2;0.765010890130512;Высшее образование, Среднее профессиональное образование;Электрификация и автоматизация сельского хозяйства, техническая эксплуатация и ремонт электрического оборудования;ОРГ1-02790;2;8;1.50113473654782;7;0.838909221450889;1.19519166666667;6;0.645839890674839;2;0.841344330615185;6;2.00433902113797;Распоряжение, Служебная записка
ОРГ1-02691;ОРГ1;0;7;0.457237857599074;Среднее общее образование;не указано;ОРГ1-01410;1;1;0.435718613434859;2;1.31394898958382;1.18253694444444;2;1.62450994618725;4;1.03308166433636;1;1.0350020551847;Файл
ОРГ1-00938;ОРГ1;0;2;1.22404020932458;Высшее образование;Автоматизация технологических процессов и производств (по отраслям);ОРГ1-02790;1;8;0.438222199083161;7;0.460682646077097;0.647775555555556;1;0.39492591479082;1;0.995924720572764;3;1.13911532888427;Служебная записка, Файл
ОРГ1-02731;ОРГ1;0;3;0.748162442654289;Высшее образование;Механизация сельского хозяйства;ОРГ1-01742;1;8;1.1872712889143;3;2.0874017217945;0;6;0.446789297476452;1;0.808569802272005;5;0.840956436965591;Служебная записка, Файл
